ANO,CO_MES,CO_GEO,CO_PRDT,kt_true,kt_test,kt_test_lr,experiment_id,oc_true,oc_test,oc_proba
30,10~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.06857142857142856
30,11~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.07142857142857144
30,12~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.0
31,01~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.0
31,02~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.0
31,03~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.0
31,04~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.3858333333333334
31,05~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.0
31,06~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.150202380952381
31,07~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.3253333333333335
31,08~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.0
31,09~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.29
31,10~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.07533333333333334
31,11~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.06399999999999999
31,12~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.0
32,01~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.0
32,02~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.0
32,03~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.0
32,04~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.3593333333333334
32,05~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.09
32,06~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.2614999999999998
32,07~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.29500000000000004
32,08~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.0
32,09~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.74
32,10~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.063125
32,11~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.056875
32,12~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.0
33,01~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.0
33,02~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,1.0,0.74
33,03~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.32
33,04~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.314
33,05~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.38
33,06~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.15602380952380954
33,07~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.2858333333333334
33,08~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.36
33,09~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.77
33,10~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.0570588235294117
33,11~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.06764705882352934
33,12~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.0
34,01~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.56
34,02~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,1.0,0.549
34,03~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.43
34,04~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,1.0,0.0,0.2583333333333333
34,05~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.26
34,06~mes,210200_15~geo,31042090~prdt,,,,7814f68a-aafd-410d-87d4-8e3eb3e09214,0.0,0.0,0.1891190476190477
